action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
20,cut,low_clearance,786.0,315.0,1094.0,315.0,308.0,shared_edge:658:top|972:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,24,25
21,cut,low_clearance,1094.0,315.0,1157.0,315.0,63.0,shared_edge:2202:bottom|658:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,25,26
22,cut,low_clearance,1157.0,315.0,1405.0,315.0,248.0,shared_edge:2202:bottom|419:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,26,27
23,travel,low_clearance,1405.0,315.0,1405.0,387.0,72.0,shared_edge:1289:left|2202:right,,0.0,0.0,0.0,0,0.0,0,0.0,72.0,0.0,5,5,0,0,,,27,27
24,cut,low_clearance,1405.0,387.0,1405.0,679.0,292.0,shared_edge:1289:left|2202:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,27,29
25,cut,low_clearance,1405.0,679.0,1405.0,698.0,19.0,shared_edge:1289:left|2201:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,29,30
26,cut,low_clearance,1405.0,698.0,1405.0,1009.0,311.0,shared_edge:2201:right|785:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,30,31
27,cut,low_clearance,1405.0,1009.0,1769.0,1009.0,364.0,single:785:top,785:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,31,32
28,cut,low_clearance,1769.0,1009.0,1769.0,751.0,258.0,shared_edge:1012:left|785:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,32,34
29,cut,low_clearance,1769.0,751.0,1769.0,698.0,53.0,shared_edge:784:left|785:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,34,35
30,cut,low_clearance,1769.0,698.0,1769.0,387.0,311.0,shared_edge:1289:right|784:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,35,36
31,cut,low_clearance,1769.0,387.0,1850.0,387.0,81.0,shared_edge:1065:top|784:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,36,38
32,cut,low_clearance,1850.0,387.0,1850.0,5.0,382.0,shared_edge:1065:right|766:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,5,0,0,,,38,40
