action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
42,travel,low_clearance,331.0,326.0,331.0,626.0,300.0,shared_edge:569:top|759:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,300.0,0.0,2,2,0,0,,,48,48
43,cut,low_clearance,331.0,626.0,664.8,626.0,333.79999999999995,shared_edge:569:top|759:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,3,0,0,,,48,50
44,travel,low_clearance,664.8,626.0,664.8,628.0,2.0,collinear_edge:2467:top|2808:top,,0.0,0.0,0.0,0,0.0,0,0.0,2.0,0.0,3,3,0,0,,,50,50
45,cut,low_clearance,664.8,628.0,1305.8,628.0,641.0,collinear_edge:2467:top|2808:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,3,0,0,,,50,52
46,travel,low_clearance_detour,1305.8,628.0,1305.8,629.0,1.0,shared_edge:2434:left|498:right,,0.0,0.0,0.0,0,0.0,1,1.0,1.0,0.0,3,3,0,0,,,52,52
47,travel,low_clearance_detour,1305.8,629.0,1305.8,655.0,26.0,shared_edge:2434:left|498:right,,0.0,0.0,0.0,0,0.0,1,26.0,26.0,0.0,3,3,0,0,,,52,52
48,travel,low_clearance_detour,1305.8,655.0,1332.8,655.0,27.0,shared_edge:2434:left|498:right,,0.0,0.0,0.0,0,0.0,1,27.0,27.0,0.0,3,3,0,0,,,52,52
49,cut,low_clearance,1332.8,655.0,1332.8,913.0,258.0,shared_edge:2434:left|498:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,3,0,0,,,52,54
50,travel,low_clearance,1332.8,913.0,1332.8,929.5,16.5,shared_edge:498:right|9:left,,0.0,0.0,0.0,0,0.0,0,0.0,16.5,0.0,3,3,0,0,,,54,54
51,cut,low_clearance,1332.8,929.5,1332.8,955.0,25.5,shared_edge:498:right|9:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,3,0,0,,,54,55
52,travel,low_clearance,1332.8,955.0,1310.0,955.0,22.799999999999955,shared_edge:1221:bottom|498:top,,0.0,0.0,0.0,0,0.0,0,0.0,22.799999999999955,0.0,3,3,0,0,,,55,55
