action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
102,travel,low_clearance,1254.2,878.0,1254.2,875.0,3.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,20,20,0,0,,,104,104
103,cut,low_clearance,1254.2,875.0,1564.9,875.0,310.70000000000005,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,20,22,0,0,,,104,106
104,cut,low_clearance,1564.9,875.0,1875.6000000000001,875.0,310.70000000000005,shared_edge:1320:top|2606:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,22,24,0,0,,,106,108
105,travel,low_clearance,1875.6000000000001,875.0,2186.3,867.0,310.80297617622654,shared_edge:1204:left|1659:right,,0.0,0.0,0.0,0,0.0,0,0.0,310.80297617622637,0.0,24,24,0,0,,,108,108
106,cut,low_clearance,2186.3,867.0,2186.3,617.0,250.0,shared_edge:1204:left|1659:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,24,25,0,0,,,108,110
107,cut,low_clearance,2186.3,617.0,2186.3,582.0,35.0,shared_edge:1659:right|2595:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,25,25,0,1,,2595,110,111
108,travel,low_clearance,2186.3,582.0,2186.3,617.0,35.0,shared_edge:1204:bottom|2595:top,,0.0,0.0,0.0,0,0.0,0,0.0,35.0,0.0,25,25,1,1,2595,2595,111,111
109,cut,low_clearance,2186.3,617.0,2418.3,617.0,232.0,shared_edge:1204:bottom|2595:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,25,25,1,2,2595,1204;2595,111,113
110,travel,low_clearance,2418.3,617.0,2418.3,867.0,250.0,collinear_edge:1204:right|2595:right,,0.0,0.0,0.0,0,0.0,0,0.0,250.0,0.0,25,25,2,2,1204;2595,1204;2595,113,113
111,cut,low_clearance,2418.3,867.0,2418.3,289.0,578.0,collinear_edge:1204:right|2595:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,25,26,2,1,1204;2595,1204,113,115
112,travel,low_clearance,2418.3,289.0,2418.3,867.0,578.0,single:1204:top,,0.0,0.0,0.0,0,0.0,0,0.0,578.0,0.0,26,26,1,1,1204,1204,115,115
113,cut,low_clearance,2418.3,867.0,2186.3,867.0,232.0,single:1204:top,1204:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,26,27,1,0,1204,,115,116
114,travel,low_clearance,2186.3,867.0,2426.6000000000004,875.0,240.43312999667933,single:2366:right,,0.0,0.0,0.0,0,0.0,0,0.0,240.43312999667887,0.0,27,27,0,0,,,116,116
115,cut,low_clearance,2426.6000000000004,875.0,2426.6000000000004,1204.0,329.0,single:2366:right,2366:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,27,27,0,1,,2366,116,117
116,cut,low_clearance,2426.6000000000004,1204.0,2185.6000000000004,1204.0,241.0,single:2366:top,2366:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,27,28,1,0,2366,,117,118
117,travel,safe_lift,2185.6000000000004,1204.0,1538.2,582.0,897.7810200711532,shared_edge:1056:bottom|321:top,,1.0,0.0,0.0,1,897.7810200711532,0,0.0,1147.7810200711538,0.0,28,28,0,0,,,118,118
118,cut,low_clearance,1538.2,582.0,1254.2,582.0,284.0,shared_edge:1056:bottom|321:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,28,29,0,0,,,118,119
119,travel,safe_lift,1254.2,582.0,1294.5,5.0,578.405644854889,collinear_edge:646:bottom|694:bottom,,1.0,0.0,0.0,1,578.4056448548891,0,0.0,828.405644854889,0.0,29,29,0,0,,,119,119
120,cut,low_clearance,1294.5,5.0,648.5,5.0,646.0,collinear_edge:646:bottom|694:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,29,30,0,0,,,119,120
