action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
81,cut,low_clearance,5.0,1201.0,5.0,591.0,610.0,collinear_edge:1111:left|1344:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,16,17,1,0,1111,,95,96
82,travel,low_clearance,5.0,591.0,5.0,305.0,286.0,shared_edge:1029:top|2145:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,286.0,0.0,17,17,0,0,,,96,96
83,cut,low_clearance,5.0,305.0,335.0,305.0,330.0,shared_edge:1029:top|2145:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,17,19,0,0,,,96,98
84,travel,low_clearance,335.0,305.0,1227.5,612.0,943.8247983603736,shared_edge:2737:top|45:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,943.8247983603733,0.0,19,19,0,0,,,98,98
85,cut,low_clearance,1227.5,612.0,943.5,612.0,284.0,shared_edge:2737:top|45:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,19,19,0,1,,2737,98,100
86,cut,low_clearance,943.5,612.0,943.5,591.0,21.0,shared_edge:2737:left|347:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,19,20,1,1,2737,347,100,102
87,travel,low_clearance,943.5,591.0,620.5,591.0,323.0,shared_edge:1489:top|347:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,322.9999999999991,0.0,20,20,1,1,347,347,102,102
88,cut,low_clearance,620.5,591.0,648.5,591.0,28.0,shared_edge:1489:top|347:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,20,22,1,0,347,,102,104
89,travel,low_clearance,648.5,591.0,648.5,588.0,3.0,near_shared_edge:2347:top|347:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,22,22,0,0,,,104,104
90,cut,low_clearance,648.5,588.0,924.5,588.0,276.0,near_shared_edge:2347:top|347:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,22,22,0,1,,2347,104,105
91,travel,low_clearance,924.5,588.0,924.5,585.0,3.0,single:2347:right,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,22,22,1,1,2347,2347,105,105
92,cut,low_clearance,924.5,585.0,924.5,289.0,296.0,single:2347:right,2347:right,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,22,23,1,0,2347,,105,106
93,travel,low_clearance,924.5,289.0,924.5,292.0,3.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,23,23,0,0,,,106,106
94,travel,low_clearance,924.5,292.0,924.5,295.0,3.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,23,23,0,0,,,106,106
95,travel,low_clearance,924.5,295.0,924.5,301.0,6.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,23,23,0,0,,,106,106
96,travel,low_clearance,924.5,301.0,924.5,302.0,1.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,23,23,0,0,,,106,106
97,travel,low_clearance,924.5,302.0,927.5,302.0,3.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,23,23,0,0,,,106,106
98,travel,low_clearance,927.5,302.0,927.5,308.0,6.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,23,23,0,0,,,106,106
99,travel,low_clearance,927.5,308.0,927.5,579.0,271.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,271.0,0.0,23,23,0,0,,,106,106
100,travel,low_clearance,927.5,579.0,927.5,585.0,6.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,23,23,0,0,,,106,106
101,travel,low_clearance,927.5,585.0,927.5,588.0,3.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,23,23,0,0,,,106,106
102,travel,low_clearance,927.5,588.0,940.5,588.0,13.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,13.0,0.0,23,23,0,0,,,106,106
103,travel,low_clearance,940.5,588.0,943.5,588.0,3.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,23,23,0,0,,,106,106
104,travel,low_clearance,943.5,588.0,943.5,594.0,6.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,23,23,0,0,,,106,106
105,travel,low_clearance,943.5,594.0,943.5,615.0,21.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,21.0,0.0,23,23,0,0,,,106,106
106,travel,low_clearance,943.5,615.0,943.5,872.0,257.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,257.0,0.0,23,23,0,0,,,106,106
107,travel,low_clearance,943.5,872.0,943.5,878.0,6.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,23,23,0,0,,,106,106
